Publishing_Year,Author_Rating_Num,Average_Rating,Rating_Count,Gross_Sales_EUR,Publisher_Revenue_EUR,Adapted_to_Film,Genre_Adventure,Genre_Biography,Genre_Children’s,Genre_Classic,Genre_Dystopian,Genre_Fantasy,Genre_Fiction,Genre_Graphic Novel,Genre_Historical Fiction,Genre_Horror,Genre_Memoir,Genre_Mystery,Genre_Nonfiction,Genre_Philosophy,Genre_Politics,Genre_Romance,Genre_Satire,Genre_Science Fiction,Genre_Thriller,Genre_Young Adult
2007,2,3.91,71023,885760.0,531456.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007,2,3.84,150003,895.95,537.57,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,4,4.33,97514,910860.0,546516.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2007,4,4.03,83881,823.35,494.01,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,2,3.81,108399,538.65,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,2,4.35,598650,17980.0,10788.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,2,4.18,143892,524.7,314.82,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,3,4.5,1674643,450000000.0,10000000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2007,3,4.6,3997834,800000000000.0,1000000000.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,4,4.07,80434,618.45,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,2,3.91,76598,106920.0,64152.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,2,3.99,93479,1483.04,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2007,4,4.08,71156,322380.0,193428.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,2,3.82,65005,331.89,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2007,2,3.84,66129,355.81,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,2,4.23,132159,1686.62,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,2,3.85,127096,5462310.0,3277386.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,2,4.11,160607,10384.0,6230.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,2,3.77,98130,191.07,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2007,3,4.41,73534,111870.0,67122.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,2,3.84,58396,1693880.0,1016328.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,2,4.05,162689,6983240.0,4189944.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2007,2,3.88,53586,761.91,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,2,4.23,128715,905.85,543.51,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2007,4,4.18,106608,232830.0,139698.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,2,3.69,131034,1197.6,718.56,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,4,4.23,68255,349830.0,209898.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,2,3.73,72734,824820.0,494892.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,4,4.27,68865,116820.0,70092.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2008,2,4.04,150898,41250.0,24750.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,2,3.71,114531,6711.6,4026.96,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2008,2,3.84,57632,1149180.0,689508.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2008,2,4.12,138377,4907.7,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2008,2,3.7,124812,5663.7,3398.22,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2008,2,4.0,110939,594.0,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.08,55398,408.74,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2008,2,3.9,180961,7759.2,4655.52,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,2,4.01,151095,475.2,285.12,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2008,4,4.28,68063,232830.0,139698.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2008,2,3.96,127387,2759.25,1655.55,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,2,4.05,110597,5107740.0,3064644.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,2,3.85,144606,3678.3,2206.98,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,2,4.04,121966,3218.55,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2008,2,3.86,46225,1351.9,811.14,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2008,2,4.15,106351,1064440.0,638664.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.15,109236,744510.0,446706.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.26,65638,548.9,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,2,3.91,86471,990.35,594.21,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,3,4.43,70029,1219890.0,731934.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,1,3.32,63342,558880.0,335328.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.27,66390,1326080.0,795648.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,2,2.97,53331,894880.0,536928.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,2,3.78,85019,205.92,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.03,138118,290.07,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,4,4.03,132285,471.63,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.29,174000,442.89,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.12,87432,988.9,593.34,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2008,4,4.01,120475,885040.0,531024.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,4,4.26,65068,568860.0,341316.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.27,64416,454860.0,272916.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.11,60126,458.85,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2008,2,3.96,99638,1136020.0,681612.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.05,72480,803.85,482.31,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2008,2,3.6,70382,343.85,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2008,2,3.93,73807,844740.0,506844.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2008,2,3.9,681610,240000000.0,144000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2008,3,4.35,9553978,1200000000000.0,3300000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,3,4.46,143622,5826640.0,3495984.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,4,4.1,91831,478.4,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,2,4.0,95796,1291920.0,775152.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2009,2,3.85,102936,2468490.0,1481094.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.9,119739,1685040.0,1011024.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.82,119105,2070.85,1242.51,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009,2,3.88,98645,346.5,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,2,3.89,125195,2661.1,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.81,296113,5200.65,3120.39,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.77,58631,107910.0,64746.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,4,4.19,98628,2618070.0,1570842.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009,4,4.38,84650,493.9,296.34,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009,1,3.23,63737,416.9,250.14,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,4,4.16,60002,220890.0,132534.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2009,2,3.93,138103,1871.25,1122.75,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,2,4.01,145157,2175640.0,1305384.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2009,2,3.63,55459,1659960.0,995976.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,2,3.51,145874,461.34,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,4,4.14,78592,474.81,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,3,4.42,68854,1391130.0,834678.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.98,87665,352.82,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,4,4.16,95026,761.1,456.66,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,2,4.27,109642,3642.7,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,2,4.08,151721,9412.15,5647.29,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,2,4.1,115587,6000000.0,2900000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2009,3,4.1,502074,3000000.0,1200000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,3,4.43,71000,838880.0,503328.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009,4,4.1,103933,437.8,262.68,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009,4,4.34,94095,750.12,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,4,4.2,88847,1726080.0,1035648.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,2,3.42,67866,836.4,501.84,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009,4,4.34,82399,1560580.0,936348.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,4,4.13,66577,334.88,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,4,4.12,98180,2457.95,1474.77,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,3,4.43,57764,331.89,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.87,106729,2152920.0,1291752.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,4,4.11,82518,502.74,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.93,71515,394.68,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.96,104730,610.47,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009,4,4.26,37090,1216260.0,729756.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,4,4.12,90483,1114140.0,668484.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,2,3.57,94456,177210.0,106326.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,2,3.96,90138,1420420.0,852252.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.81,99841,1757.25,1054.35,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2009,1,3.22,74979,848.3,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009,2,3.82,65277,876660.0,525996.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,4,4.05,68597,894880.0,536928.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,2,3.92,66287,334880.0,200928.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009,2,3.95,85006,1176570.0,705942.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009,1,3.28,103995,615020.0,369012.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009,3,3.8,638760,100000000000.0,300000000.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2009,3,4.5,2954711,160000000.0,70000000.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,1,3.47,147908,1675080.0,1005048.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,3,4.42,206792,3431.34,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,3,4.2,764536,400000000.0,24000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2010,3,4.2,3370446,450000000.0,300000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2010,2,3.7,127186,2388.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,2,3.92,54341,316.94,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,2,3.64,120126,4690.6,2814.36,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2010,3,4.42,91383,344270.0,206562.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,2,3.73,119213,6871.4,4122.84,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2010,4,4.03,60672,640930.0,384558.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2010,2,3.81,55355,477.0,286.2,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2010,2,4.04,126993,3172.05,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2010,2,3.91,75834,854930.0,512958.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,4,4.37,63756,319.93,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,4,4.17,35283,119790.0,71874.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,2,3.89,45319,640930.0,384558.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,4,4.21,92922,466.83,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,2,3.91,103915,307890.0,184734.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,2,4.14,106542,766.15,459.69,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,2,3.92,158063,420.75,252.45,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,2,3.73,83461,910480.0,546288.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,2,3.7,106336,344.52,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2010,2,4.01,111239,4084.35,2450.61,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,2,3.98,102560,2775.0,1665.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2010,3,4.41,82824,543.91,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,4,4.24,58906,430.92,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,2,3.98,120763,1019.59,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,2,3.84,60409,926840.0,556104.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,2,3.93,66381,486780.0,292068.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2010,2,3.93,88626,517270.0,310362.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,2,3.86,93625,130680.0,78408.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2010,2,3.96,109881,526.68,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,2,3.86,136736,1181.04,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,4,4.35,65091,328.9,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,3,4.64,144822,2178.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,2,3.87,97745,660790.0,396474.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2010,2,3.88,127379,1494.45,896.67,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,2,3.89,174393,5705.7,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,4,4.21,63347,1330890.0,798534.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,4,4.14,80367,346.84,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,2,4.0,62784,418.6,251.16,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2010,2,3.84,95447,260690.0,156414.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,2,3.91,125363,376.11,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,4,4.13,93340,331.89,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,4,4.16,68701,111870.0,67122.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,2,3.99,75541,712810.0,427686.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.17,58028,104940.0,62964.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,2,4.01,176433,2195.2,1317.12,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,3.76,62494,516240.0,309744.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,2,4.23,164832,5191670.0,3115002.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,3.88,64637,912730.0,547638.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,2,3.52,100886,841.5,504.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,4.08,146905,10731.05,6438.63,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.26,71816,113.85,68.31,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,2,3.99,81712,324370.0,194622.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,1,3.37,66104,113.85,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.24,82373,430.92,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,3.77,87066,117810.0,70686.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2011,4,4.2,72185,593.81,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.37,83085,160380.0,96228.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,2,4.08,136950,1157310.0,694386.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,2,3.91,85034,827860.0,496716.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,3.93,144533,960.3,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,2,4.1,15917,14400000.0,6000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,2,4.03,155977,27491670.0,16495002.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,2,3.7,94968,306.9,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,2,3.91,66591,110.88,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,2,3.78,94176,462.84,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011,2,3.73,70446,346.84,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,2,3.81,110481,392040.0,235224.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,2,4.22,140599,413820.0,248292.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,3.85,124837,1210.0,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.36,87718,236810.0,142086.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.09,83847,1879290.0,1127574.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,2,3.95,105414,170280.0,102168.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,4,4.17,97938,1843790.0,1106274.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,2,4.0,108370,674310.0,404586.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,2,3.81,84776,412.56,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.2,68416,1689480.0,1013688.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011,4,4.06,99942,232830.0,139698.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.36,104579,1842.45,1105.47,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,2,3.9,90083,2509.3,1505.58,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.02,119633,1781770.0,1069062.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,2,3.89,119735,790.02,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,4,4.19,73886,194.04,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,4,4.04,86284,110880.0,66528.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,4,4.01,74029,446.88,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011,2,3.72,74358,843280.0,505968.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2011,2,3.98,50158,109890.0,65934.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,2,3.89,72713,558.6,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
